Termo,Quantidade,Stemmer
admit,940,Porter
inspeçã,9,Porter
concubinári,1,Porter
trech,201,Porter
5i,1,Porter
8414687,1,Porter
admir,1,Porter
patrimôniopúbl,1,Porter
interess,273,Porter
relanc,1,Porter
5m,1,Porter
12454,1,Porter
70,159,Porter
5o,38,Porter
71,133,Porter
72,136,Porter
concessãoimediat,1,Porter
73,129,Porter
74,185,Porter
75,163,Porter
76,143,Porter
13788,1,Porter
aparec,271,Porter
77,145,Porter
passagens,17,Porter
78,141,Porter
basc,1,Porter
79,160,Porter
escoim,2,Porter
quinhõ,4,Porter
desempat,1,Porter
mart,3,Porter
vetor,10,Porter
3º,1460,Porter
mary,3,Porter
00496,1,Porter
6a,2,Porter
vértic,2,Porter
edcledclresp,2,Porter
2â,1,Porter
argüív,1,Porter
quinhã,17,Porter
6h,2,Porter
201300225896,1,Porter
labut,3,Porter
transfigur,3,Porter
franciscan,1,Porter
marc,669,Porter
lucian,52,Porter
adormec,1,Porter
80,491,Porter
mari,7,Porter
vaníci,2,Porter
81,145,Porter
6o,17,Porter
milton,24,Porter
marg,47,Porter
82,120,Porter
concernent,106,Porter
83,144,Porter
obstaculariz,4,Porter
84,135,Porter
imprevisív,6,Porter
85,149,Porter
marl,3,Porter
desconf,1,Porter
86,139,Porter
stel,2,Porter
87,141,Porter
12468,1,Porter
registr,1073,Porter
88,271,Porter
89,190,Porter
maus,69,Porter
maur,74,Porter
argüíd,3,Porter
superiorentend,1,Porter
4º,1144,Porter
2004202363,1,Porter
hércul,4,Porter
desconstruçã,1,Porter
7a,1,Porter
permissionár,8,Porter
201400820169,4,Porter
aparat,6,Porter
7g,1,Porter
substabelec,29,Porter
mergulh,3,Porter
auckland,2,Porter
90,380,Porter
91,310,Porter
7o,4,Porter
92,237,Porter
93,311,Porter
94,214,Porter
nº11960,1,Porter
95,211,Porter
96,251,Porter
97,382,Porter
barã,1,Porter
98,370,Porter
99,293,Porter
bonfim,27,Porter
5º,1024,Porter
perpretr,1,Porter
1074506,1,Porter
matt,6,Porter
8a,4,Porter
madeireir,2,Porter
8c,1,Porter
necessit,270,Porter
8h,2,Porter
8o,2,Porter
empat,1,Porter
math,15,Porter
desintegr,2,Porter
pactuant,7,Porter
8v,1,Porter
70054486212,1,Porter
refeiçã,1,Porter
interlocutór,105,Porter
indústr,27,Porter
6º,329,Porter
tauan,2,Porter
egrégi,380,Porter
9a,2,Porter
ead,7,Porter
secret,184,Porter
598667,1,Porter
salgadinh,1,Porter
9g,1,Porter
ensai,2,Porter
cauçã,50,Porter
417940,1,Porter
9o,1,Porter
eas,1,Porter
2008206744,10,Porter
transergip,1,Porter
nebul,2,Porter
008880,2,Porter
381e,1,Porter
menstruaçã,1,Porter
prejud,13,Porter
7º,325,Porter
xavi,15,Porter
tentent,1,Porter
temozolam,5,Porter
conselh,369,Porter
0073682,1,Porter
facebook,2,Porter
encarreg,13,Porter
00361871020084013800,1,Porter
governamental,23,Porter
seudeslig,1,Porter
dificuldad,93,Porter
moreir,77,Porter
20125400057,1,Porter
inadimiss,2,Porter
201111201518,1,Porter
atrapalh,5,Porter
estandardiz,1,Porter
47187,1,Porter
3821,1,Porter
inolvid,1,Porter
3822,1,Porter
aposiçã,8,Porter
200511200453,1,Porter
eca,110,Porter
8º,181,Porter
prudencial,7,Porter
74714,1,Porter
passageir,59,Porter
escorr,1,Porter
estatal,252,Porter
intermédi,61,Porter
calamit,1,Porter
jerivald,4,Porter
escori,1,Porter
coerçã,10,Porter
pistoleir,1,Porter
demonstroufort,1,Porter
ressocializ,10,Porter
3837,1,Porter
2503,1,Porter
957499,1,Porter
ecn,1,Porter
70042875476,1,Porter
2502,1,Porter
wendson,8,Porter
3838,2,Porter
2501,4,Porter
3839,2,Porter
trein,1,Porter
perfilh,83,Porter
mayk,5,Porter
edvar,1,Porter
escorc,5,Porter
ect,6,Porter
edvan,7,Porter
argumentantum,1,Porter
figueirêd,1,Porter
3834,1,Porter
condomini,6,Porter
3835,1,Porter
9º,64,Porter
conferent,15,Porter
edd,2,Porter
palac,2,Porter
maxx,1,Porter
microár,6,Porter
márci,21,Porter
250g,1,Porter
anafilet,3,Porter
predetermin,19,Porter
personific,4,Porter
adminbistr,1,Porter
sthefanny,2,Porter
2512,1,Porter
casarott,1,Porter
2510,2,Porter
edv,1,Porter
eloqüent,2,Porter
tributári,1212,Porter
noturn,58,Porter
fábric,18,Porter
rechac,99,Porter
2518,4,Porter
2517,3,Porter
galigraf,1,Porter
3845,1,Porter
protetor,3,Porter
stoc,13,Porter
morell,4,Porter
sangrant,2,Porter
3860,1,Porter
carnic,1,Porter
deslind,172,Porter
extaneus,1,Porter
anonimat,2,Porter
1486241163,1,Porter
jackson,15,Porter
2520,1,Porter
1496938,1,Porter
23187,1,Porter
201011600053,1,Porter
3850,1,Porter
nº132039,1,Porter
3854,1,Porter
3856,1,Porter
meirinh,5,Porter
fundador,2,Porter
2527,5,Porter
70060203965,1,Porter
3870,1,Porter
mazz,2,Porter
stephen,1,Porter
74741,1,Porter
10ml,4,Porter
crimnal,1,Porter
recadastr,5,Porter
causíd,160,Porter
1482312,1,Porter
ilusõ,1,Porter
982412,1,Porter
ferrugens,3,Porter
consegu,142,Porter
2533,1,Porter
1202,6,Porter
2532,2,Porter
impprov,1,Porter
3862,3,Porter
noronh,109,Porter
pernambuc,15,Porter
3868,1,Porter
20020110198797,1,Porter
ministèri,1,Porter
jacint,2,Porter
201403927,1,Porter
sacador,3,Porter
sacrament,26,Porter
rosangel,3,Porter
empregatíc,5,Porter
ego,1,Porter
burocrát,9,Porter
jurisprudencial,343,Porter
sensaçã,9,Porter
fórum,24,Porter
252v,1,Porter
2548,1,Porter
1217,3,Porter
temporari,18,Porter
sensaçõ,2,Porter
esmiúc,2,Porter
barbos,171,Porter
1212,2,Porter
remédi,93,Porter
meirell,32,Porter
contrassens,1,Porter
lariss,4,Porter
3876,2,Porter
1219,2,Porter
3878,1,Porter
029168,1,Porter
3879,1,Porter
01924,1,Porter
ceal,2,Porter
arnild,3,Porter
3892,1,Porter
jorgival,1,Porter
1231,2,Porter
2562,4,Porter
fundamentaça,1,Porter
prefacial,49,Porter
magirus,1,Porter
heinz,5,Porter
1227,4,Porter
1226,3,Porter
1225,1,Porter
1224,4,Porter
1222,1,Porter
2552,14,Porter
1221,1,Porter
nigueir,1,Porter
atentatór,7,Porter
qüinqüenal,107,Porter
tjrgs,5,Porter
cear,3,Porter
1229,1,Porter
indenizatóri,391,Porter
miríad,1,Porter
estant,1,Porter
reconstitu,1,Porter
ênci,1,Porter
colisã,46,Porter
corrobor,198,Porter
2573,1,Porter
1241,1,Porter
00622,1,Porter
eis,619,Porter
1239,1,Porter
saramag,1,Porter
1238,2,Porter
insolvent,8,Porter
fundamentacion,4,Porter
eiv,69,Porter
2566,1,Porter
1235,1,Porter
foicit,1,Porter
eix,4,Porter
1233,1,Porter
lenildson,1,Porter
1232,1,Porter
70054257480,1,Porter
3899,1,Porter
cedr,10,Porter
irretrat,7,Porter
stre,1,Porter
avaliz,8,Porter
subdivisã,7,Porter
267vicpc,1,Porter
1253,2,Porter
imobiliz,10,Porter
urgênc,253,Porter
ilustr,240,Porter
1251,3,Porter
galinhot,6,Porter
2581,1,Porter
ejs,1,Porter
1249,1,Porter
1248,1,Porter
1247,1,Porter
estanc,3,Porter
2577,2,Porter
estand,401,Porter
299986,1,Porter
1244,1,Porter
1243,1,Porter
aça,2,Porter
1279716,1,Porter
previst,2507,Porter
negóci,287,Porter
equimót,1,Porter
ampliaçã,21,Porter
aço,9,Porter
20070110234127apc,1,Porter
200810500328,1,Porter
evidenci,1,Porter
2594,3,Porter
melodesembarg,1,Porter
2591,16,Porter
2590,5,Porter
consagr,152,Porter
2009218529,1,Porter
açu,4,Porter
em9,1,Porter
emergencial,19,Porter
servandanã,1,Porter
níqu,1,Porter
1255,2,Porter
9175491,1,Porter
estamp,39,Porter
ela,498,Porter
georg,6,Porter
121º,2,Porter
ronilz,1,Porter
ele,818,Porter
1180033,1,Porter
eli,22,Porter
elo,3,Porter
1273,1,Porter
jailton,6,Porter
apropri,72,Porter
infortúni,15,Porter
ely,2,Porter
15h30min,3,Porter
1268,2,Porter
199411405858,1,Porter
2599,1,Porter
amplos,4,Porter
2596,1,Porter
ema,1,Porter
http,7,Porter
emb,3,Porter
20560043820148260000,1,Porter
eme,1,Porter
emd,1,Porter
emg,2,Porter
resson,5,Porter
abordagens,1,Porter
arcier,3,Porter
nº0737,1,Porter
promulg,47,Porter
pp958,1,Porter
rolet,1,Porter
sublegal,1,Porter
em22,1,Porter
interfer,32,Porter
1285,1,Porter
gravement,7,Porter
aér,85,Porter
sucessóri,2,Porter
ceif,22,Porter
negr,3,Porter
ceic,1,Porter
açod,6,Porter
125v,1,Porter
negu,3,Porter
1277,2,Porter
1276,2,Porter
exercent,6,Porter
0118248,2,Porter
738026,1,Porter
repagin,1,Porter
osjurosmoratóri,1,Porter
arquitet,6,Porter
eni,1,Porter
prision,7,Porter
70014267355,1,Porter
reanalis,12,Porter
ronild,2,Porter
1296,7,Porter
201400003,1,Porter
previsâ,1,Porter
previsã,622,Porter
201400002,1,Porter
13258389,1,Porter
116936,1,Porter
forum,3,Porter
previsõ,17,Porter
1061530,13,Porter
laring,1,Porter
denegatór,9,Porter
126v,1,Porter
1288,3,Porter
seqüênc,8,Porter
contempl,92,Porter
102303,1,Porter
70055416812,1,Porter
açã,6623,Porter
2011às,1,Porter
005163,1,Porter
desconstituiçã,71,Porter
70035967769,2,Porter
conosc,2,Porter
albér,3,Porter
armazen,5,Porter
trien,1,Porter
açõ,465,Porter
aclaratór,5,Porter
turnj,1,Porter
terreir,1,Porter
herman,51,Porter
verrossimilhanc,1,Porter
11343,1,Porter
epi,2,Porter
aproveit,97,Porter
neid,3,Porter
denivald,1,Porter
epp,7,Porter
dorisc,1,Porter
aços,1,Porter
jutacrim,4,Porter
11350,1,Porter
129v,2,Porter
em30,1,Porter
22003,1,Porter
nociv,54,Porter
fonsec,404,Porter
moinh,1,Porter
declaraca,1,Porter
rúbi,2,Porter
aíd,1,Porter
10024,1,Porter
valet,2,Porter
11356,1,Porter
condenaça,1,Porter
anticonstitucional,1,Porter
70040933434,1,Porter
0000274,1,Porter
transator,2,Porter
renumer,3,Porter
cels,75,Porter
exceptium,5,Porter
rolim,3,Porter
afrâni,3,Porter
nelm,3,Porter
oportun,642,Porter
celm,3,Porter
substitu,112,Porter
dissidi,2,Porter
regulamentariz,1,Porter
valid,25,Porter
genelar,1,Porter
erb,1,Porter
projet,102,Porter
era,595,Porter
ere,1,Porter
quantificainicial,1,Porter
multimencion,4,Porter
ontest,1,Porter
reconduz,1,Porter
g60,3,Porter
25979,1,Porter
pagament,3510,Porter
10701110123638001,1,Porter
200856590001,1,Porter
estarã,4,Porter
umbilicaln,1,Porter
0108897,1,Porter
orelatóri,1,Porter
celi,2,Porter
plataform,2,Porter
ressarcitór,4,Porter
1228175,1,Porter
ese,1,Porter
poupador,13,Porter
radioteráp,1,Porter
esd,1,Porter
10000,2,Porter
2013201,1,Porter
37941,2,Porter
provatóri,1,Porter
eduallac,1,Porter
aderent,18,Porter
70028757581,1,Porter
sobremod,14,Porter
esp,2,Porter
cent,968,Porter
autotutel,12,Porter
est,4,Porter
triag,1,Porter
lourival,9,Porter
screen,1,Porter
estapafúrdi,2,Porter
775062,1,Porter
declíni,11,Porter
429664,1,Porter
etc,89,Porter
ojeriz,1,Porter
açud,1,Porter
inequívoc,226,Porter
eti,1,Porter
hermet,1,Porter
escad,5,Porter
sepult,4,Porter
inelegibil,5,Porter
tombament,3,Porter
escap,15,Porter
intersubjet,9,Porter
epí,1,Porter
ett,1,Porter
escal,33,Porter
70028037513,1,Porter
ecurs,1,Porter
escan,1,Porter
valad,14,Porter
magistral,3,Porter
00634,1,Porter
escav,4,Porter
epítet,4,Porter
11319,2,Porter
37928,1,Porter
eud,2,Porter
estatu,37,Porter
tropez,2,Porter
20156275,1,Porter
joseph,2,Porter
gerênc,15,Porter
euz,5,Porter
eva,2,Porter
goldn,1,Porter
naçõ,1,Porter
novidad,5,Porter
caíd,14,Porter
intempest,130,Porter
evo,1,Porter
70029003993,2,Porter
775031,1,Porter
edifíci,20,Porter
delabary,5,Porter
choqu,7,Porter
adjacent,5,Porter
01981,1,Porter
201300224843,4,Porter
dispar,104,Porter
estarm,4,Porter
cirug,1,Porter
naçã,1,Porter
1096244,1,Porter
subs,38,Porter
cert,798,Porter
execess,1,Porter
cerr,1,Porter
nery,102,Porter
cesp,3,Porter
costumeir,6,Porter
ultrapassag,1,Porter
carnelutt,2,Porter
signifiqu,7,Porter
201212100053,1,Porter
marmoeir,4,Porter
alexsandr,12,Porter
exm,1,Porter
suas,1364,Porter
examen,1,Porter
goiás,7,Porter
caír,2,Porter
cern,126,Porter
litisdenunc,8,Porter
satélit,1,Porter
597270,1,Porter
201511831,2,Porter
emoçõ,1,Porter
suam,10,Porter
cerc,137,Porter
civilc,1,Porter
restituíd,51,Porter
nett,49,Porter
36583,3,Porter
autuaçõ,2,Porter
405635,1,Porter
criancinh,1,Porter
apolinári,1,Porter
70052486313,1,Porter
reconstituiçã,1,Porter
civil5,1,Porter
201212100027,1,Porter
grav,394,Porter
1119300,1,Porter
autuaçã,42,Porter
provisór,833,Porter
efiteus,1,Porter
aymor,38,Porter
examid,1,Porter
abstend,10,Porter
genitál,5,Porter
abstenh,27,Porter
graf,14,Porter
1107314,3,Porter
ness,2211,Porter
joseff,1,Porter
exaurient,23,Porter
gram,21,Porter
gran,2,Porter
599116597,1,Porter
osjurosd,3,Porter
nest,2164,Porter
oraçã,1,Porter
cess,75,Porter
cest,26,Porter
grat,16,Porter
habitacion,12,Porter
grau,1372,Porter
calafell,2,Porter
classic,2,Porter
classif,5,Porter
albier,1,Porter
comunhã,32,Porter
grac,32,Porter
grad,4,Porter
cimavel,6,Porter
anestesi,1,Porter
homenagens,1,Porter
interromp,251,Porter
adeniton,1,Porter
partiçã,1,Porter
crustác,1,Porter
desarquiv,13,Porter
pierr,2,Porter
mantinh,15,Porter
599381225,1,Porter
860128,10,Porter
galinh,3,Porter
847168,1,Porter
respald,200,Porter
examin,510,Porter
propriedad,419,Porter
trânsit,517,Porter
proteçã,506,Porter
inquilin,3,Porter
neuz,7,Porter
19991110202232,1,Porter
admissibil,881,Porter
suel,1,Porter
ênfas,6,Porter
695605,1,Porter
ntrad,1,Porter
200811201581,1,Porter
algem,14,Porter
ediclenison,1,Porter
terceiriz,5,Porter
servível,1,Porter
proteçõ,1,Porter
gildazi,1,Porter
memorial,8,Porter
comunic,236,Porter
672974,1,Porter
tebel,1,Porter
proteín,1,Porter
grev,73,Porter
portoseg,4,Porter
3903,2,Porter
racional,22,Porter
urban,178,Porter
3907,1,Porter
israel,4,Porter
fls131,2,Porter
atuarial,53,Porter
11253,2,Porter
grec,7,Porter
pretendent,1,Porter
20145525,1,Porter
17h30min,1,Porter
escud,8,Porter
imanent,3,Porter
concretud,8,Porter
estranh,82,Porter
fab,1,Porter
diman,14,Porter
motoboy,3,Porter
fad,3,Porter
personaliz,3,Porter
fac,2079,Porter
liquidatór,6,Porter
álvar,9,Porter
elba,1,Porter
1375562,1,Porter
envid,5,Porter
20070410120396apc,1,Porter
dimav,12,Porter
fal,815,Porter
escut,14,Porter
fan,3,Porter
3915,1,Porter
fam,8,Porter
2011101788,1,Porter
norioval,2,Porter
fap,3,Porter
disponív,25,Porter
diretriz,67,Porter
far,147,Porter
escus,19,Porter
procuratóri,13,Porter
escur,8,Porter
1061547,2,Porter
fat,3571,Porter
fas,531,Porter
classific,100,Porter
enxovalh,1,Porter
fax,8,Porter
585202,1,Porter
plan,927,Porter
faz,2841,Porter
renilson,1,Porter
apelatóri,212,Porter
lilian,2,Porter
projur,1,Porter
julgu,1,Porter
ités,1,Porter
estagn,3,Porter
plac,61,Porter
usucapiã,91,Porter
enfiteut,1,Porter
201403895,1,Porter
obtém,11,Porter
vexat,91,Porter
remarc,21,Porter
3926,1,Porter
elas,133,Porter
vexam,21,Porter
elan,3,Porter
647900,1,Porter
dedilapid,1,Porter
desaposs,3,Porter
3922,1,Porter
kantian,1,Porter
postulatóri,1,Porter
reacend,1,Porter
pecuar,1,Porter
positiv,15,Porter
remans,12,Porter
sulz,1,Porter
diac,1,Porter
áudi,32,Porter
pietr,12,Porter
3936,1,Porter
enfatiz,65,Porter
dias,1360,Porter
diar,2,Porter
avícol,4,Porter
619095,1,Porter
3931,1,Porter
2607,1,Porter
3932,1,Porter
dian,1,Porter
provoqu,4,Porter
dispus,9,Porter
elci,1,Porter
disput,10,Porter
desvend,4,Porter
poxim,18,Porter
felisbel,2,Porter
grit,30,Porter
inquisidor,2,Porter
estipulçã,1,Porter
logradour,21,Porter
inacolh,57,Porter
inalien,5,Porter
1195929,1,Porter
599872,1,Porter
2614,1,Porter
2613,1,Porter
inquilinat,2,Porter
187283,1,Porter
semestral,20,Porter
cervic,1,Porter
delegatár,2,Porter
19990710111463apc,1,Porter
grif,1298,Porter
quotist,1,Porter
2008203128,1,Porter
2618,1,Porter
50866,1,Porter
2617,1,Porter
3945,3,Porter
desenrol,4,Porter
preenchido,1,Porter
fed,3,Porter
desapont,2,Porter
estadu,103,Porter
entrentat,1,Porter
sancion,11,Porter
fel,1,Porter
subservient,2,Porter
taxat,75,Porter
200211800869,1,Porter
barcel,2,Porter
plen,654,Porter
cristóvã,305,Porter
fer,264,Porter
foic,3,Porter
brandã,5,Porter
2266º9,1,Porter
2621,1,Porter
2620,1,Porter
fev,2,Porter
plebiscit,111,Porter
cafezeir,2,Porter
dict,1,Porter
fez,292,Porter
plex,1,Porter
antoninh,1,Porter
tornagh,1,Porter
2628,1,Porter
260v,1,Porter
sunt,379,Porter
compartilh,11,Porter
2627,1,Porter
plet,1,Porter
2626,1,Porter
nordestin,22,Porter
dispon,39,Porter
caminhoneir,4,Porter
ffb,1,Porter
dealuguel,1,Porter
eleg,25,Porter
antolis,2,Porter
dispor,117,Porter
201120700753,1,Porter
jsutic,1,Porter
1305,2,Porter
contrarazõ,2,Porter
2636,1,Porter
pldl,7,Porter
remedium,1,Porter
locomot,1,Porter
inidon,24,Porter
1301,1,Porter
adalbert,2,Porter
2632,1,Porter
pleiteant,8,Porter
1300,1,Porter
elev,137,Porter
locomov,3,Porter
petend,3,Porter
elet,4,Porter
eles,235,Porter
contínu,110,Porter
gesivald,1,Porter
imprevisibil,3,Porter
1307,1,Porter
3966,1,Porter
caúl,2,Porter
carroceir,2,Porter
2637,2,Porter
1306,1,Porter
3967,1,Porter
201300320688,1,Porter
merecedor,10,Porter
3980,1,Porter
crucial,9,Porter
dieg,18,Porter
reoac,1,Porter
0242967,1,Porter
pressu­post,1,Porter
adinald,1,Porter
obtêm,2,Porter
1316,2,Porter
0084470,1,Porter
melit,1,Porter
1315,2,Porter
propensã,2,Porter
supr,585,Porter
1314,1,Porter
2645,2,Porter
escop,144,Porter
1312,1,Porter
fgv,3,Porter
wandeley,1,Porter
fogã,4,Porter
1310,1,Porter
escol,80,Porter
jusant,4,Porter
2640,1,Porter
prossegu,332,Porter
3971,1,Porter
david,8,Porter
dies,16,Porter
escor,19,Porter
1319,1,Porter
2649,1,Porter
1318,1,Porter
1317,1,Porter
73518,1,Porter
didi,37,Porter
3990,1,Porter
subjetiv,5,Porter
sobrecarreg,1,Porter
262723,1,Porter
carencial,1,Porter
262722,1,Porter
neverton,1,Porter
633332,1,Porter
897499,1,Porter
2655,2,Porter
histór,63,Porter
2654,3,Porter
2653,1,Porter
201411300852,1,Porter
1322,1,Porter
soerg,1,Porter
josean,6,Porter
274703,5,Porter
carmel,1,Porter
carmen,6,Porter
1329,2,Porter
cervej,4,Porter
2659,1,Porter
fia,1,Porter
fic,2137,Porter
sush,2,Porter
fernandin,1,Porter
dign,46,Porter
extens,44,Porter
fil,20,Porter
1341,3,Porter
susp,6,Porter
fin,178,Porter
fim,2066,Porter
reneg,7,Porter
fip,6,Porter
00721,1,Porter
fio,6,Porter
fir,5,Porter
fit,95,Porter
0006,2,Porter
1338,2,Porter
profissã,71,Porter
0007,16,Porter
fis,1,Porter
0004,12,Porter
surt,13,Porter
1336,1,Porter
0005,138,Porter
201400303107,2,Porter
1335,1,Porter
fix,2353,Porter
0002,7,Porter
surr,2,Porter
surs,7,Porter
0003,2,Porter
fiz,99,Porter
0000,31,Porter
1332,2,Porter
0001,75,Porter
apraz,8,Porter
honest,7,Porter
3993,1,Porter
pension,118,Porter
3997,3,Porter
teatr,4,Porter
porventur,56,Porter
favorit,1,Porter
0008,18,Porter
3999,1,Porter
0009,7,Porter
1339,1,Porter
70011300266,1,Porter
aquel,886,Porter
aa,7,Porter
surf,2,Porter
ab,125,Porter
surg,94,Porter
eclips,1,Porter
ac,165,Porter
ad,265,Porter
0625425,1,Porter
indenizatór,239,Porter
ag,351,Porter
madamus,1,Porter
antecipatóri,18,Porter
ai,111,Porter
0020,1,Porter
1352,2,Porter
posterior,712,Porter
0021,1,Porter
porvisóri,1,Porter
2681,1,Porter
elig,4,Porter
al,30,Porter
surj,13,Porter
am,18,Porter
elid,76,Porter
an,1,Porter
ao,19997,Porter
ap,104,Porter
aquec,3,Porter
0017,9,Porter
c3,1,Porter
1349,1,Porter
ar,63,Porter
0018,3,Porter
as,9180,Porter
natalin,38,Porter
0015,4,Porter
0016,7,Porter
energét,6,Porter
at,2,Porter
folg,20,Porter
0013,3,Porter
au,1,Porter
0014,4,Porter
folh,128,Porter
av,16,Porter
2675,2,Porter
genus,2,Porter
foli,83,Porter
0011,2,Porter
2674,1,Porter
0012,4,Porter
2673,1,Porter
unitári,37,Porter
398v,1,Porter
0019,2,Porter
ba,49,Porter
bb,1,Porter
carlin,1,Porter
bc,1,Porter
gerald,17,Porter
irrestrit,9,Porter
encontr,1981,Porter
funcionári,185,Porter
lançament,144,Porter
030008,1,Porter
2694,2,Porter
0032,2,Porter
gerall,1,Porter
bm,1,Porter
0030,2,Porter
2690,1,Porter
escrav,4,Porter
200245220425,1,Porter
br,65,Porter
majestad,1,Porter
supõ,10,Porter
1358,2,Porter
133v,1,Porter
0027,3,Porter
bv,26,Porter
0024,29,Porter
2686,3,Porter
0025,4,Porter
0022,2,Porter
by,1,Porter
1353,1,Porter
0023,3,Porter
501480,1,Porter
multicarteir,1,Porter
artemvidr,1,Porter
hipót,1,Porter
ca,2,Porter
hipóx,1,Porter
cb,27,Porter
cc,260,Porter
cd,31,Porter
ce,64,Porter
cf,751,Porter
garruch,1,Porter
arbirtr,1,Porter
cg,7,Porter
0042,1,Porter
0043,3,Porter
0040,3,Porter
cm,2,Porter
0041,1,Porter
1371,1,Porter
fls,6621,Porter
co,182,Porter
cp,464,Porter
telaprev,3,Porter
flu,55,Porter
cr,12,Porter
beviláqu,2,Porter
00730,1,Porter
renal,17,Porter
contaíd,1,Porter
ct,1,Porter
1369,2,Porter
0037,2,Porter
cv,11,Porter
0038,1,Porter
0035,4,Porter
1367,1,Porter
sust,19,Porter
0036,3,Porter
0033,1,Porter
2696,28,Porter
1364,1,Porter
cz,4,Porter
2695,1,Porter
renat,16,Porter
inconstitucional,1186,Porter
70005095450,5,Porter
da,65132,Porter
font,246,Porter
arbitrári,24,Porter
dd,2,Porter
de,149158,Porter
70008442105,1,Porter
df,317,Porter
nutrial,5,Porter
falsament,1,Porter
di,11,Porter
dj,1372,Porter
0168609,2,Porter
dl,56,Porter
1385,2,Porter
0053,1,Porter
napoleã,36,Porter
dm,1,Porter
0054,3,Porter
valdson,2,Porter
1384,1,Porter
extern,64,Porter
forc,530,Porter
do,86418,Porter
arterial,1,Porter
ford,12,Porter
f1,1,Porter
dp,5,Porter
201401422,1,Porter
1381,2,Porter
página125,1,Porter
0050,2,Porter
inteir,114,Porter
dr,215,Porter
esclareceraquel,3,Porter
du,5,Porter
0049,2,Porter
multimíd,2,Porter
pag37602,1,Porter
0047,1,Porter
élid,1,Porter
268v,1,Porter
115520,1,Porter
prelib,1,Porter
0045,2,Porter
seleçã,27,Porter
diagnóst,30,Porter
bêb,3,Porter
eb,1,Porter
ec,149,Porter
perturb,37,Porter
ed,441,Porter
nutum,4,Porter
ef,1,Porter
eg,53,Porter
monogam,1,Porter
ei,12,Porter
alaíd,1,Porter
inscrica,1,Porter
201400108,1,Porter
intróit,7,Porter
309937,1,Porter
el,3,Porter
em,42214,Porter
favorec,56,Porter
en,2,Porter
0065,1,Porter
1395,1,Porter
eo,1,Porter
ep,2,Porter
revisibil,15,Porter
0063,1,Porter
1393,2,Porter
aí,81,Porter
1392,2,Porter
0060,3,Porter
0061,3,Porter
es,82,Porter
qopm,2,Porter
et,2,Porter
integr,2248,Porter
eu,83,Porter
ev,1,Porter
0059,1,Porter
ex,472,Porter
0057,1,Porter
0058,3,Porter
0055,3,Porter
1387,1,Porter
0056,1,Porter
cobic,1,Porter
proibiçõ,4,Porter
alemã,10,Porter
esporad,4,Porter
antibioticoterap,1,Porter
foc,24,Porter
aqual,1,Porter
fog,290,Porter
bá,1,Porter
miocardi,2,Porter
glêni,1,Porter
foi,5499,Porter
fi,2,Porter
fon,1,Porter
00707,1,Porter
fom,6,Porter
fl,1595,Porter
alerg,1,Porter
fm,6,Porter
032624,2,Porter
turíst,6,Porter
for,3235,Porter
201401448,1,Porter
0075,1,Porter
0076,1,Porter
fot,40,Porter
0073,4,Porter
0071,1,Porter
fs,2,Porter
content,31,Porter
foz,29,Porter
annacy,2,Porter
alert,18,Porter
0069,3,Porter
proibiçã,153,Porter
0067,3,Porter
1397,1,Porter
foss,580,Porter
contenh,14,Porter
m23027073,2,Porter
contend,32,Porter
cá,4,Porter
002º,1,Porter
contenc,15,Porter
digital,16,Porter
forz,1,Porter
agridulcíssim,1,Porter
gj,2,Porter
