Termo,Quantidade,Stemmer
556do,1,NoStem
xiv,3,NoStem
xix,4,NoStem
evidenciar,15,NoStem
justificariam,3,NoStem
remetido,18,NoStem
razõesrecursais,1,NoStem
automático,6,NoStem
radiológicos,2,NoStem
contrariedade,47,NoStem
naipe,27,NoStem
sena,6,NoStem
795635,1,NoStem
447518,1,NoStem
percebimento,12,NoStem
atentatórios,1,NoStem
evoluíram,2,NoStem
traçadas,5,NoStem
batalha,5,NoStem
exatamente,57,NoStem
lucetins,2,NoStem
muito,149,NoStem
alínea,65,NoStem
extemporânea,8,NoStem
concluem,1,NoStem
providência,83,NoStem
remanejamento,1,NoStem
muita,4,NoStem
259cpc,1,NoStem
súmula283,1,NoStem
31813,1,NoStem
remetida,11,NoStem
oreste,1,NoStem
extemporâneo,15,NoStem
permência,1,NoStem
quaisquer,136,NoStem
anotou,2,NoStem
cinquenta,90,NoStem
excepcionais,83,NoStem
padaria,5,NoStem
rtigo,1,NoStem
vocação,1,NoStem
contraiu,17,NoStem
estender,14,NoStem
estendeu,6,NoStem
constem,3,NoStem
contrair,1,NoStem
distúrbio,1,NoStem
dortas,1,NoStem
versassem,1,NoStem
concretizado,1,NoStem
fundamentou,37,NoStem
contraente,2,NoStem
sinalagmado,1,NoStem
basta,135,NoStem
formará,1,NoStem
vierem,3,NoStem
concretizada,2,NoStem
àpresente,1,NoStem
serv,2,NoStem
negoseguimento,1,NoStem
varsóvia,1,NoStem
enfrentou,12,NoStem
têm,130,NoStem
situados,5,NoStem
partindo,14,NoStem
vigorar,11,NoStem
registrar,130,NoStem
seus,856,NoStem
plinio,1,NoStem
policias,3,NoStem
limitando,46,NoStem
propter,6,NoStem
registral,4,NoStem
desta,2092,NoStem
dessa,554,NoStem
apreendidas,8,NoStem
dissensão,1,NoStem
desse,362,NoStem
policial,93,NoStem
2012203496,1,NoStem
relembro,1,NoStem
relembre,1,NoStem
pelve,1,NoStem
obstaculiza,1,NoStem
arca,3,NoStem
oralidade,7,NoStem
responsabilidade,778,NoStem
defendo,1,NoStem
perfunctória,5,NoStem
aocódigo,1,NoStem
120110915tribunal,1,NoStem
eletroneuromonografia,2,NoStem
impõem,6,NoStem
restabeleça,5,NoStem
sete,116,NoStem
defende,194,NoStem
peticionamento,4,NoStem
perfunctório,8,NoStem
formando,6,NoStem
exsurge,5,NoStem
citibank,1,NoStem
àqueles,33,NoStem
ilustres,1,NoStem
reaiscondições,1,NoStem
2008113417,1,NoStem
cômodo,2,NoStem
mesmos,176,NoStem
formara,1,NoStem
objetivos,69,NoStem
inegável,8,NoStem
balanços,5,NoStem
objetivou,3,NoStem
1309851,1,NoStem
dignidade,164,NoStem
balcão,1,NoStem
segurados,17,NoStem
continham,1,NoStem
conformação,1,NoStem
protestando,1,NoStem
extrínsecos,45,NoStem
criteriosamente,2,NoStem
será,602,NoStem
oneraram,2,NoStem
600,40,NoStem
felizardo,1,NoStem
601,5,NoStem
602,7,NoStem
603,11,NoStem
604,6,NoStem
605,7,NoStem
606,7,NoStem
usufruindo,1,NoStem
problemática,3,NoStem
607,2,NoStem
608,4,NoStem
salgadinhos,1,NoStem
609,4,NoStem
mercancia,1,NoStem
curadora,5,NoStem
compêndio,1,NoStem
observância,286,NoStem
formato,1,NoStem
200810400330,1,NoStem
4mg,1,NoStem
clodomir,1,NoStem
610,5,NoStem
numerosa,1,NoStem
611,1,NoStem
612,4,NoStem
exarados,4,NoStem
613,11,NoStem
100280701309510011,1,NoStem
614,11,NoStem
615,15,NoStem
616,13,NoStem
795873401,1,NoStem
617,3,NoStem
618,25,NoStem
619,8,NoStem
201500810480,1,NoStem
1018026,1,NoStem
zacarias,1,NoStem
sinalizou,2,NoStem
requerido,563,NoStem
magali,1,NoStem
destacando,16,NoStem
laysa,1,NoStem
retrospectiva,2,NoStem
convencionem,2,NoStem
conhecíveis,3,NoStem
60m,1,NoStem
620,7,NoStem
621,4,NoStem
alimentante,17,NoStem
622,6,NoStem
623,2,NoStem
624,4,NoStem
requerida,470,NoStem
625,15,NoStem
626,131,NoStem
àquelas,12,NoStem
627,4,NoStem
laurenço,1,NoStem
sexo,6,NoStem
628,2,NoStem
60v,1,NoStem
629,9,NoStem
201400828442,1,NoStem
doravante,5,NoStem
desis,1,NoStem
criadora,1,NoStem
doendo,1,NoStem
projeção,1,NoStem
630,21,NoStem
631,5,NoStem
632,4,NoStem
dificuldade,33,NoStem
espontânea,19,NoStem
633,11,NoStem
634,6,NoStem
635,13,NoStem
636,20,NoStem
637,4,NoStem
61v,3,NoStem
638,10,NoStem
639,10,NoStem
defeituosos,2,NoStem
elpídio,7,NoStem
pelocódigo,1,NoStem
espontâneo,14,NoStem
xvi,10,NoStem
162cv,2,NoStem
70050107861,1,NoStem
201400828457,1,NoStem
640,3,NoStem
641,12,NoStem
pesquisar,7,NoStem
642,3,NoStem
localizava,2,NoStem
643,2,NoStem
644,2,NoStem
pesquisas,8,NoStem
645,1,NoStem
conhecimento,1194,NoStem
646,8,NoStem
647,7,NoStem
648,27,NoStem
compartimentos,2,NoStem
649,14,NoStem
itabirito,4,NoStem
vastidão,7,NoStem
quantias,21,NoStem
650,4,NoStem
651,7,NoStem
652,9,NoStem
653,30,NoStem
654,3,NoStem
duodécuplo,36,NoStem
655,43,NoStem
656,4,NoStem
0090430,1,NoStem
imprevisibilidade,1,NoStem
201287000798,1,NoStem
doutrinador,28,NoStem
657,2,NoStem
658,16,NoStem
63v,1,NoStem
659,60,NoStem
sendoa,1,NoStem
insurreição,12,NoStem
7617,1,NoStem
requeira,4,NoStem
convencional,10,NoStem
xxi,3,NoStem
inquilino,2,NoStem
205029,8,NoStem
660,22,NoStem
writ,309,NoStem
661,5,NoStem
662,3,NoStem
663,13,NoStem
664,14,NoStem
666,25,NoStem
convencionar,24,NoStem
guinther,2,NoStem
667,11,NoStem
668,9,NoStem
bicameralismo,1,NoStem
669,6,NoStem
xxx,4,NoStem
ivaldo,1,NoStem
extrínsecas,1,NoStem
201565000049,1,NoStem
priorizando,1,NoStem
improcedente,585,NoStem
ortopedia,4,NoStem
obrigações,260,NoStem
assessor,3,NoStem
7644,1,NoStem
vedarem,12,NoStem
enfrentam,6,NoStem
65m,1,NoStem
670,10,NoStem
enfrentar,15,NoStem
671,2,NoStem
danosas,6,NoStem
672,12,NoStem
moléstias,9,NoStem
673,5,NoStem
674,4,NoStem
675,9,NoStem
676,5,NoStem
677,7,NoStem
678,8,NoStem
formais,48,NoStem
679,4,NoStem
translade,2,NoStem
vieram,37,NoStem
arno,5,NoStem
amparo,75,NoStem
impropriedade,35,NoStem
desde,1119,NoStem
arma,17,NoStem
translado,1,NoStem
coletivo,26,NoStem
ampare,2,NoStem
responsabilizado,5,NoStem
681,3,NoStem
682,10,NoStem
fisco,128,NoStem
684,5,NoStem
685,4,NoStem
pietro,1,NoStem
686,3,NoStem
687,4,NoStem
ampara,8,NoStem
688,1,NoStem
689,4,NoStem
governos,1,NoStem
coletiva,85,NoStem
inferido,1,NoStem
vinculasse,1,NoStem
massa,22,NoStem
concomitante,12,NoStem
aparentes,2,NoStem
scartezzini,26,NoStem
incorporável,1,NoStem
proporcionalmente,22,NoStem
201400828464,2,NoStem
estanques,3,NoStem
registrei,2,NoStem
elucidações,2,NoStem
parcela,127,NoStem
690,9,NoStem
691,20,NoStem
692,1,NoStem
693,4,NoStem
694,4,NoStem
696,1,NoStem
698,8,NoStem
3fahp08z97r205933,2,NoStem
699,6,NoStem
inconstestável,1,NoStem
7657,1,NoStem
70060206687,1,NoStem
inclusiveex,1,NoStem
5010,1,NoStem
entregando,2,NoStem
circunscrições,3,NoStem
susomencionada,1,NoStem
sergipanas,1,NoStem
paripiranga,2,NoStem
4x4,2,NoStem
fundamentos,785,NoStem
admissão,54,NoStem
coexistência,2,NoStem
burocráticas,16,NoStem
5005,4,NoStem
bermudes,1,NoStem
irregularidade,158,NoStem
1427010,1,NoStem
monetário,26,NoStem
exaradas,3,NoStem
7687,7,NoStem
sucedida,3,NoStem
registros,20,NoStem
reinaldo,9,NoStem
registrou,6,NoStem
aumento,33,NoStem
mizrach,1,NoStem
monetária,658,NoStem
69v,1,NoStem
adotou,10,NoStem
201404109,1,NoStem
bateu,1,NoStem
ratiticação,1,NoStem
tórax,2,NoStem
201500726688,1,NoStem
sucedido,2,NoStem
aumenta,5,NoStem
nortearam,1,NoStem
cumpriment,1,NoStem
infundadas,1,NoStem
preservar,75,NoStem
intransmissível,2,NoStem
chapa,2,NoStem
enxergar,1,NoStem
abstratos,10,NoStem
juízode,1,NoStem
vedaria,1,NoStem
5029,3,NoStem
agrária,2,NoStem
70027405943,1,NoStem
pariet,1,NoStem
508880,2,NoStem
olvide,9,NoStem
aparentar,1,NoStem
oficiantes,1,NoStem
21529717720168260000,1,NoStem
olvido,1,NoStem
ilegíveis,2,NoStem
detem,2,NoStem
arte,2,NoStem
1381152,1,NoStem
201088300985,1,NoStem
canal,5,NoStem
cézar,1,NoStem
obrigaçao,1,NoStem
arts,458,NoStem
apadeco,2,NoStem
olvida,3,NoStem
incorreta,12,NoStem
mesmas,77,NoStem
pediram,4,NoStem
2009214873,1,NoStem
transtorno,9,NoStem
21554224620148260000,1,NoStem
5056,8,NoStem
marta,6,NoStem
yan,1,NoStem
aliter,1,NoStem
incorreto,8,NoStem
começará,1,NoStem
conduz,39,NoStem
assinalarem,1,NoStem
moesch,4,NoStem
supresa,1,NoStem
pretensos,1,NoStem
questionado,14,NoStem
sulamérica,4,NoStem
constritivas,1,NoStem
converterá,6,NoStem
5061,1,NoStem
anulasse,1,NoStem
buscando,59,NoStem
alzir,1,NoStem
chama,5,NoStem
depuração,1,NoStem
chame,1,NoStem
expurgar,26,NoStem
artº,10,NoStem
2013322772,1,NoStem
encaixasse,1,NoStem
chamo,26,NoStem
conferência,3,NoStem
passagem,10,NoStem
garanti,5,NoStem
alegre,48,NoStem
garante,15,NoStem
garanta,5,NoStem
preservem,4,NoStem
financieras,1,NoStem
agamenon,1,NoStem
70044956514,3,NoStem
djair,4,NoStem
vilela,1,NoStem
preconiza,56,NoStem
5087,2,NoStem
formada,28,NoStem
tiburcio,4,NoStem
atribuída,38,NoStem
201404167,1,NoStem
5082,1,NoStem
5083,1,NoStem
introdução,28,NoStem
atribuído,79,NoStem
prejudicá,1,NoStem
garanto,1,NoStem
divergindo,12,NoStem
narcotráfico,1,NoStem
alçada,54,NoStem
5098,1,NoStem
pobreza,233,NoStem
merecedora,1,NoStem
alçado,2,NoStem
consumidora,14,NoStem
2ºº,1,NoStem
manifestasse,10,NoStem
º201171001055,1,NoStem
formado,70,NoStem
alegue,6,NoStem
varela,4,NoStem
borges,13,NoStem
transmissão,32,NoStem
nascimento,131,NoStem
multe,1,NoStem
thereza,30,NoStem
ilustram,1,NoStem
localizada,24,NoStem
multa,1117,NoStem
28338,2,NoStem
interdependência,1,NoStem
choque,1,NoStem
concentrando,2,NoStem
amortização,7,NoStem
escriturar,1,NoStem
pessoais,63,NoStem
escrituras,2,NoStem
supremo,703,NoStem
alegou,166,NoStem
localizado,114,NoStem
resultados,11,NoStem
doente,9,NoStem
bestbook,3,NoStem
habilidade,4,NoStem
ilustrar,6,NoStem
31999,2,NoStem
pagina,1,NoStem
desinfluente,1,NoStem
localidade,24,NoStem
suprema,68,NoStem
rallye,1,NoStem
cezar,14,NoStem
desconstituindo,6,NoStem
convencionou,5,NoStem
inexpugnáveis,1,NoStem
1006113,3,NoStem
desencorajar,1,NoStem
201300100743,5,NoStem
apriorística,1,NoStem
insindicável,3,NoStem
precisaram,1,NoStem
2013307157,1,NoStem
afixado,1,NoStem
torná,4,NoStem
desmembrou,1,NoStem
pelos,591,NoStem
deslocada,4,NoStem
deslocado,1,NoStem
cálculos,240,NoStem
emolumentos,18,NoStem
1045703,1,NoStem
contestação,150,NoStem
plínio,4,NoStem
oen8072,1,NoStem
questionada,11,NoStem
2011214393,1,NoStem
zveiter,5,NoStem
dalbosco,1,NoStem
tambem,1,NoStem
pedido,3064,NoStem
026372,1,NoStem
refinanciar,2,NoStem
0007446,1,NoStem
ameace,1,NoStem
flores,13,NoStem
comissivas,1,NoStem
expressa,325,NoStem
expresso,86,NoStem
hotéis,1,NoStem
291001,1,NoStem
insolvabilidade,1,NoStem
campo,70,NoStem
reitores,3,NoStem
anatômica,2,NoStem
deste,1557,NoStem
0210612009,6,NoStem
moagem,1,NoStem
oportunamente,37,NoStem
437843,1,NoStem
435206,1,NoStem
angustiado,1,NoStem
perpassaram,2,NoStem
torno,48,NoStem
benedetto,5,NoStem
margareth,3,NoStem
torne,29,NoStem
montadora,1,NoStem
torna,279,NoStem
contraposição,6,NoStem
pedida,10,NoStem
alternativa,23,NoStem
apreendidos,5,NoStem
bizael,2,NoStem
infiltrações,1,NoStem
201390001619,2,NoStem
alternativo,9,NoStem
rompimento,5,NoStem
maximiliano,1,NoStem
antigo,24,NoStem
barro,3,NoStem
acessória,13,NoStem
wedina,1,NoStem
gildo,2,NoStem
financeiramente,5,NoStem
barra,44,NoStem
120120217tribunal,1,NoStem
carvalho,413,NoStem
marca,13,NoStem
costitucionalidade,3,NoStem
stela,2,NoStem
ignorar,10,NoStem
gilda,2,NoStem
descabimento,78,NoStem
mensurável,1,NoStem
201500810380,1,NoStem
616551,7,NoStem
firme,67,NoStem
conformadas,1,NoStem
mantendo,243,NoStem
firma,33,NoStem
acessório,35,NoStem
impendem,1,NoStem
075194,5,NoStem
enfatizando,4,NoStem
deusdedite,1,NoStem
firmo,1,NoStem
siena,3,NoStem
serdijul,2,NoStem
descabidos,4,NoStem
gasparini,1,NoStem
949321,1,NoStem
arbitragem,18,NoStem
subjacente,3,NoStem
5km,1,NoStem
flagrado,2,NoStem
itaparica,1,NoStem
questionava,5,NoStem
maynard,193,NoStem
marco,161,NoStem
envolvimento,6,NoStem
infundados,3,NoStem
carências,1,NoStem
201010400259,1,NoStem
inaugural,26,NoStem
óbitoda,1,NoStem
parcelaram,1,NoStem
maynart,2,NoStem
antiga,27,NoStem
condel,8,NoStem
700,71,NoStem
asem,1,NoStem
701,3,NoStem
70049767692,3,NoStem
702,15,NoStem
703,11,NoStem
advirá,3,NoStem
704,2,NoStem
705,10,NoStem
706,4,NoStem
garibalde,1,NoStem
707,4,NoStem
708,17,NoStem
709,6,NoStem
qualquerato,1,NoStem
exemplificando,1,NoStem
irredutibilidade,5,NoStem
corroborava,1,NoStem
subalterno,1,NoStem
corpus,822,NoStem
questiono,2,NoStem
incensurável,13,NoStem
pensionistas,38,NoStem
5mg,2,NoStem
perslustrando,2,NoStem
pgrau,2,NoStem
marga,4,NoStem
710,10,NoStem
711,5,NoStem
712,6,NoStem
713,4,NoStem
entrega,144,NoStem
714,7,NoStem
715,11,NoStem
conceicao,1,NoStem
716,4,NoStem
passageiros,9,NoStem
717,5,NoStem
718,5,NoStem
719,3,NoStem
baros,1,NoStem
habilitando,1,NoStem
yoshikawa,1,NoStem
ignorem,1,NoStem
mantenho,73,NoStem
1021578,2,NoStem
anônimos,1,NoStem
altura,11,NoStem
720,3,NoStem
produtos,87,NoStem
721,3,NoStem
deferimento,325,NoStem
722,3,NoStem
723,4,NoStem
724,18,NoStem
725,8,NoStem
201371001546,1,NoStem
726,1,NoStem
promíscuo,1,NoStem
727,6,NoStem
728,10,NoStem
729,6,NoStem
transitado,60,NoStem
71e,1,NoStem
plebiscito,15,NoStem
steil,1,NoStem
transitada,87,NoStem
ismael,1,NoStem
estefânia,3,NoStem
alteras,1,NoStem
parentes,1,NoStem
730,27,NoStem
731,4,NoStem
extinguir,100,NoStem
732,5,NoStem
733,8,NoStem
marie,1,NoStem
734,14,NoStem
alteram,4,NoStem
735,5,NoStem
durável,1,NoStem
736,18,NoStem
maria,953,NoStem
737,4,NoStem
aoprincípiodaunirrecorribilidadeou,1,NoStem
elucidativas,2,NoStem
738,20,NoStem
alterar,78,NoStem
739,53,NoStem
mantenha,11,NoStem
110037,1,NoStem
calha,18,NoStem
greve,17,NoStem
contrariado,4,NoStem
transformada,2,NoStem
extinguiu,339,NoStem
condiz,5,NoStem
72h,2,NoStem
90865012320088260000,1,NoStem
740,7,NoStem
triste,3,NoStem
741,11,NoStem
742,2,NoStem
70028619377,2,NoStem
743,10,NoStem
744,2,NoStem
745,5,NoStem
746,13,NoStem
747,5,NoStem
questione,1,NoStem
748,1,NoStem
umas,1,NoStem
749,1,NoStem
radicalmente,4,NoStem
questiona,15,NoStem
presumido,12,NoStem
enferma,4,NoStem
pimentel,17,NoStem
339543,1,NoStem
exercidos,1,NoStem
750,3,NoStem
751,4,NoStem
752,7,NoStem
753,2,NoStem
754,12,NoStem
impasse,2,NoStem
755,2,NoStem
756,175,NoStem
758,5,NoStem
759,3,NoStem
postulante,35,NoStem
7713,1,NoStem
ambiguidade,1,NoStem
através,672,NoStem
ocasião,68,NoStem
condômino,2,NoStem
alterem,3,NoStem
derosa,1,NoStem
mario,13,NoStem
elucidativos,9,NoStem
201400116383,2,NoStem
joanderson,2,NoStem
760,2,NoStem
761,9,NoStem
fantasia,1,NoStem
presumida,13,NoStem
762,3,NoStem
763,3,NoStem
764,4,NoStem
765,7,NoStem
201110400129,1,NoStem
766,7,NoStem
767,1,NoStem
768,4,NoStem
769,5,NoStem
constância,1,NoStem
enfermo,3,NoStem
7726,4,NoStem
lindaci,2,NoStem
7729,1,NoStem
matutino,1,NoStem
7728,1,NoStem
importada,11,NoStem
adunando,1,NoStem
770,8,NoStem
771,10,NoStem
772,5,NoStem
773,1,NoStem
774,5,NoStem
775,9,NoStem
776,9,NoStem
777,1,NoStem
778,3,NoStem
779,10,NoStem
201500800943,1,NoStem
titilo,1,NoStem
receptado,1,NoStem
balizar,3,NoStem
2010211578,1,NoStem
201112005643,2,NoStem
780,5,NoStem
781,3,NoStem
782,16,NoStem
783,15,NoStem
784,15,NoStem
785,13,NoStem
786,4,NoStem
importado,1,NoStem
marli,2,NoStem
787,2,NoStem
associações,2,NoStem
788,9,NoStem
789,6,NoStem
trustee,5,NoStem
distingue,7,NoStem
balizas,5,NoStem
classificou,1,NoStem
incognoscível,1,NoStem
ludibriar,1,NoStem
reivindicação,2,NoStem
religioso,3,NoStem
reajuste,81,NoStem
afirmativa,2,NoStem
70066244054,1,NoStem
constituía,1,NoStem
790,14,NoStem
791,32,NoStem
792,12,NoStem
793,14,NoStem
religiosa,11,NoStem
794,53,NoStem
bares,3,NoStem
795,9,NoStem
algoem,1,NoStem
796,19,NoStem
797,3,NoStem
baratear,1,NoStem
798,9,NoStem
afirmativo,1,NoStem
sucumbencia,2,NoStem
agravodeinstrumentonº,1,NoStem
suposições,1,NoStem
joelho,9,NoStem
agavante,1,NoStem
perpetração,4,NoStem
2152971,1,NoStem
7774,2,NoStem
locupletar,3,NoStem
5111,1,NoStem
seifert,1,NoStem
pelasmedidas,1,NoStem
regressivo,1,NoStem
excelentíssimo,3,NoStem
201400322910,1,NoStem
mutuários,5,NoStem
proteger,25,NoStem
rediscutida,3,NoStem
771807,1,NoStem
cueva,26,NoStem
regressiva,3,NoStem
7768,1,NoStem
efetuava,1,NoStem
7785,5,NoStem
médicas,9,NoStem
existentes,65,NoStem
cencosud,3,NoStem
falaram,1,NoStem
pelas,477,NoStem
incorreções,1,NoStem
preservou,1,NoStem
ensinamento,23,NoStem
magnitude,3,NoStem
pelam,1,NoStem
5118,1,NoStem
7779,1,NoStem
calar,1,NoStem
5132,1,NoStem
201200220665,1,NoStem
comprovaçãoda,1,NoStem
difuso,3,NoStem
concretizará,1,NoStem
leilões,3,NoStem
201011200256,1,NoStem
194005959,1,NoStem
arrendante,1,NoStem
vazão,21,NoStem
docomandante,1,NoStem
acentuado,4,NoStem
locupletamento,4,NoStem
cirurgias,1,NoStem
impenhorável,7,NoStem
milhões,12,NoStem
sinalizar,3,NoStem
gouvêa,4,NoStem
irretiráveis,2,NoStem
devolve,3,NoStem
temporal,111,NoStem
690482,1,NoStem
abrigo,4,NoStem
004889,1,NoStem
70049696842,1,NoStem
dispendido,1,NoStem
5154,1,NoStem
desatendendo,2,NoStem
execesso,1,NoStem
devolva,1,NoStem
tranquilamente,1,NoStem
desvinculada,2,NoStem
condeno,243,NoStem
existindo,100,NoStem
capítulo,28,NoStem
kubiak,5,NoStem
dissolver,1,NoStem
rebouças,3,NoStem
impulso,15,NoStem
014204,1,NoStem
acentuada,1,NoStem
ezetimibe,2,NoStem
gilse,1,NoStem
lesado,27,NoStem
5167,1,NoStem
fundamentar,21,NoStem
201100200708,1,NoStem
fundamental,146,NoStem
reintegrado,7,NoStem
1179979,1,NoStem
fundamentam,4,NoStem
5160,2,NoStem
bases,8,NoStem
lesada,5,NoStem
exterioriza,2,NoStem
encerramento,17,NoStem
condená,4,NoStem
fruição,19,NoStem
temperatura,1,NoStem
naqueles,15,NoStem
nordestina,6,NoStem
cordeiro,16,NoStem
cédula,287,NoStem
permaneçam,1,NoStem
5173,22,NoStem
nascido,1,NoStem
sábados,1,NoStem
ignorou,2,NoStem
fundamentalis,13,NoStem
evolui,1,NoStem
face,1537,NoStem
inovações,2,NoStem
faca,1,NoStem
resvalar,1,NoStem
2013212072,1,NoStem
advier,1,NoStem
201400804554,1,NoStem
complementar118,1,NoStem
radioterapia,6,NoStem
emanuel,10,NoStem
reanálise,10,NoStem
imensa,1,NoStem
verbatim,1,NoStem
presumindo,9,NoStem
201404267,4,NoStem
201510301702,1,NoStem
potencialidades,1,NoStem
sucetível,1,NoStem
monopólio,2,NoStem
josemaira,2,NoStem
corroborado,8,NoStem
201400804546,1,NoStem
5199,1,NoStem
josadach,2,NoStem
incompreensível,2,NoStem
alargar,3,NoStem
apelação,4709,NoStem
derzi,1,NoStem
517e,2,NoStem
120130514tribunal,1,NoStem
autuarial,4,NoStem
incapacitado,1,NoStem
201400718161,1,NoStem
danyelly,1,NoStem
alimentanda,7,NoStem
vergastada,144,NoStem
reclusão,18,NoStem
corroborada,3,NoStem
superintendente,5,NoStem
condena,3,NoStem
alimentando,17,NoStem
aponte,2,NoStem
vergastado,23,NoStem
aponta,60,NoStem
vão,7,NoStem
inferior,516,NoStem
assinalar,8,NoStem
cometendo,1,NoStem
permanecendo,34,NoStem
doação,9,NoStem
grande,130,NoStem
intermediação,10,NoStem
2012203500,1,NoStem
esquerdo,11,NoStem
imparcialidade,4,NoStem
orçamentos,5,NoStem
enfim,22,NoStem
exposto,1190,NoStem
460308,1,NoStem
classificar,4,NoStem
alinhado,2,NoStem
seixas,5,NoStem
médicos,69,NoStem
gleidoaldo,1,NoStem
exposta,22,NoStem
alcançariam,9,NoStem
alinhada,2,NoStem
estaríamos,3,NoStem
postulando,9,NoStem
sofrido,50,NoStem
2016760900017,1,NoStem
inexplicáveis,1,NoStem
0100470,1,NoStem
classificam,2,NoStem
deseembolsado,1,NoStem
soldos,4,NoStem
arrecadatório,1,NoStem
melhoramento,1,NoStem
sindicais,9,NoStem
desrespeite,1,NoStem
jurosconvém,1,NoStem
copiou,1,NoStem
eminentemente,24,NoStem
2012203530,1,NoStem
amplitude,10,NoStem
segregado,7,NoStem
colorir,1,NoStem
deparado,1,NoStem
initio,122,NoStem
201461000726,1,NoStem
fale,5,NoStem
assinalou,1,NoStem
redigido,6,NoStem
consequentemente,103,NoStem
carolynne,1,NoStem
fala,16,NoStem
exercidas,14,NoStem
ercival,3,NoStem
redigida,4,NoStem
alegados,42,NoStem
administradores,7,NoStem
sarmento,3,NoStem
monocrata,1,NoStem
reembalar,2,NoStem
atas,2,NoStem
número,95,NoStem
assentada,26,NoStem
rogando,6,NoStem
distância,3,NoStem
calor,1,NoStem
coincidência,1,NoStem
adição,1,NoStem
efetuada,45,NoStem
devolvê,9,NoStem
fériais,1,NoStem
certamente,18,NoStem
efetuado,53,NoStem
véu,1,NoStem
2013200041,1,NoStem
consabido,4,NoStem
garcia,25,NoStem
firmá,1,NoStem
propocional,1,NoStem
inconseqüente,10,NoStem
795873,1,NoStem
vêm,15,NoStem
jurídicos,140,NoStem
atac,3,NoStem
burocráticos,1,NoStem
aperfeiçoamento,10,NoStem
assentado,32,NoStem
convenções,2,NoStem
1405716,1,NoStem
vês,1,NoStem
naquelas,20,NoStem
0009966,1,NoStem
solucionando,3,NoStem
error,33,NoStem
controladoria,3,NoStem
erros,12,NoStem
valorativa,7,NoStem
garcez,9,NoStem
70049851447,1,NoStem
oscila,1,NoStem
abriga,1,NoStem
2013307236,1,NoStem
conceição,60,NoStem
sofrida,9,NoStem
naquilo,5,NoStem
sétima,32,NoStem
invioláveis,5,NoStem
sindicado,2,NoStem
sétimo,1,NoStem
mateus,2,NoStem
10707120036074001,3,NoStem
pacíficas,2,NoStem
juntando,30,NoStem
responsávais,1,NoStem
semântica,2,NoStem
ocasionando,13,NoStem
1285121,1,NoStem
orgânicas,6,NoStem
afrontaria,1,NoStem
ostentem,1,NoStem
tomadas,35,NoStem
ater,27,NoStem
tributos,31,NoStem
10327120008633001,1,NoStem
2012213071,1,NoStem
impugnaram,2,NoStem
faro,3,NoStem
desorganização,2,NoStem
assalto,5,NoStem
arbitradas,5,NoStem
grief,12,NoStem
sidney,11,NoStem
2012213087,1,NoStem
120121210,1,NoStem
120121212,1,NoStem
120121213,1,NoStem
encaminhadas,1,NoStem
recebedor,6,NoStem
0022907,1,NoStem
referindo,8,NoStem
dissociada,4,NoStem
120121219,1,NoStem
afins,1,NoStem
sidnei,122,NoStem
comprovaçao,2,NoStem
ltda,400,NoStem
800,107,NoStem
801,11,NoStem
1104743,1,NoStem
802,8,NoStem
803,7,NoStem
804,7,NoStem
805,8,NoStem
806,11,NoStem
807,15,NoStem
contidos,66,NoStem
808,8,NoStem
absolutas,3,NoStem
809,134,NoStem
efêmero,2,NoStem
efêmera,1,NoStem
controvertida,22,NoStem
pertença,6,NoStem
preconizando,1,NoStem
demonstrado,234,NoStem
miníma,2,NoStem
retire,4,NoStem
funciona,6,NoStem
810,6,NoStem
811,5,NoStem
modificá,1,NoStem
fato,1327,NoStem
812,4,NoStem
retira,14,NoStem
813,5,NoStem
controvertido,35,NoStem
814,5,NoStem
contitutivos,1,NoStem
815,14,NoStem
816,10,NoStem
817,6,NoStem
818,6,NoStem
819,2,NoStem
fase,258,NoStem
1236183,2,NoStem
finalidade,285,NoStem
verdades,3,NoStem
decorrido,124,NoStem
retiro,1,NoStem
funcione,1,NoStem
201552100717,2,NoStem
salomao,2,NoStem
820,7,NoStem
cesário,2,NoStem
821,4,NoStem
822,8,NoStem
823,4,NoStem
824,2,NoStem
825,3,NoStem
desfavoráveis,14,NoStem
826,10,NoStem
implícitos,3,NoStem
827,36,NoStem
201552100712,2,NoStem
828,5,NoStem
80v,1,NoStem
829,12,NoStem
frontal,1,NoStem
fará,14,NoStem
alegadas,12,NoStem
ostentar,5,NoStem
201600702569,1,NoStem
dorval,1,NoStem
amintas,1,NoStem
830,355,NoStem
21211201703,1,NoStem
831,9,NoStem
recesso,4,NoStem
833,12,NoStem
cogente,25,NoStem
834,1,NoStem
835,10,NoStem
fixadas,27,NoStem
836,3,NoStem
837,8,NoStem
9000001,2,NoStem
838,2,NoStem
839,11,NoStem
indícios,36,NoStem
1018282,2,NoStem
avenças,38,NoStem
cifose,1,NoStem
ambientes,1,NoStem
